EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,SAMPNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,
  33RO20161119,   P18,   184,  1,     15,  11114,2,20170119,0849,-58.0003,-103.0000, 4542,    880.8,   3.0457,  34.3916,2,  34.4125,2,    174.9,2,    188.9,2,    54.00,2,    34.00,2,     0.01,2,     2.35,2,    1.566,2,    0.786,2,   0.4118,2,   2228.5,2,   2313.2,2,   7.5644,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     16,  11115,2,20170119,0849,-58.0003,-103.0000, 4542,    726.4,   3.4793,  34.3274,2,  34.3325,2,    186.8,2,    201.1,2,    42.40,2,    32.70,2,     0.01,2,     2.26,2,    2.099,2,    1.069,2,   0.6173,2,   2210.2,2,   2303.8,2,   7.5808,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     17,  11116,2,20170119,0849,-58.0003,-103.0000, 4542,    601.4,   3.8130,  34.2556,2,  34.2673,2,    204.0,2,    218.8,2,    31.90,2,    31.00,2,     0.02,2,     2.13,2,    2.890,2,    1.506,2,   1.0589,2,   2193.7,2,   2293.4,2,   7.6034,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     18,  11117,2,20170119,0849,-58.0003,-103.0000, 4542,    469.1,   4.2388,  34.1983,2,  34.2030,2,    228.7,2,    244.5,2,    21.30,2,    28.20,2,     0.01,2,     1.95,2,    3.533,2,    1.887,2,   1.5716,2,   2171.2,2,   2286.8,2,   7.6439,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     19,  11083,2,20170119,0849,-58.0003,-103.0000, 4542,    350.6,   4.4377,  34.1508,2,  34.1539,2,    257.8,2,    275.1,2,    13.60,2,    25.20,2,     0.03,2,     1.76,2,    4.103,2,    2.245,2,   2.3327,2,   2151.1,2,   2279.4,2,   7.6867,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     20,  11118,2,20170119,0849,-58.0003,-103.0000, 4542,    259.4,   4.8738,  34.1628,2,  34.1757,2,    262.0,2,    279.2,2,    11.00,2,    23.80,2,     0.03,2,     1.66,2,    4.123,2,    2.264,2,   2.4234,2,   2141.3,2,   2276.7,2,   7.6997,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     21,  11119,2,20170119,0849,-58.0003,-103.0000, 4542,    169.8,   5.0187,  34.1455,2,  34.1500,2,    271.6,2,    287.7,2,     8.90,2,    22.40,2,     0.25,2,     1.61,2,    4.270,2,    2.368,2,   2.6525,2,   2137.7,2,   2273.7,2,   7.7132,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     22,  11120,2,20170119,0849,-58.0003,-103.0000, 4542,     84.7,   5.8464,  34.1719,2,  34.1774,6,    279.3,2,    296.5,6,     4.60,2,    19.50,2,     0.21,2,     1.46,2,    4.230,2,    2.363,2,   2.7765,2,   2124.0,2,   2278.9,6,   7.7470,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     23,  11121,2,20170119,0849,-58.0003,-103.0000, 4542,     30.3,   6.9898,  34.1775,2,  34.1820,2,    280.2,2,    296.6,2,     0.50,2,    16.80,2,     0.20,2,     1.23,2,    4.077,2,    2.276,2,   2.7306,2,   2105.7,6,   2278.0,2,   7.7929,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   184,  1,     24,  11122,2,20170119,0849,-58.0003,-103.0000, 4542,      4.5,   6.9861,  34.1772,2,  34.1810,2,    280.7,2,    296.7,2,     0.60,2,    16.70,2,     0.20,2,     1.24,2,    4.058,2,    2.266,2,   2.6899,2,   2106.7,2,   2274.9,2,   7.7929,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      1,  11010,2,20170119,1611,-58.5017,-102.9976, 4708,   4783.6,   0.6069,  34.6989,2,  34.7023,2,    189.1,2,    211.7,2,   134.20,2,    32.80,2,     0.01,2,     2.25,2,    0.306,2,    0.146,2,   0.0599,2,   2265.7,6,   2361.3,2,   7.5915,6,    25.00,     39.4,2,    36.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      2,  11101,2,20170119,1611,-58.5017,-102.9976, 4708,   4356.8,   0.6431,  34.7007,2,  34.7045,2,    187.3,2,    210.0,2,   131.30,2,    32.60,2,     0.01,2,     2.21,2,    0.280,2,    0.134,2,   0.0464,2,   2262.4,2,   2362.5,2,   7.5927,2,    25.00,     41.7,2,    36.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      3,  11102,2,20170119,1611,-58.5017,-102.9976, 4708,   3933.4,   0.8354,  34.7050,2,  34.7082,2,    183.7,2,    206.2,2,   124.80,6,    32.50,6,     0.01,6,     2.21,6,    0.217,2,    0.105,2,   0.0281,2,   2263.1,2,   2360.7,2,   7.5948,2,    25.00,     50.1,4,    36.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      4,  11103,2,20170119,1611,-58.5017,-102.9976, 4708,   3560.1,   1.0249,  34.7106,2,  34.7139,6,    180.8,2,    202.8,6,   118.20,6,    32.30,6,     0.01,6,     2.20,6,    0.162,2,    0.080,2,   0.0345,2,   2261.5,2,   2357.9,6,   7.5971,2,    25.00,     41.0,2,    34.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      5,  11104,2,20170119,1611,-58.5017,-102.9976, 4708,   3200.0,   1.2097,  34.7163,2,  34.7201,2,    177.9,2,    199.1,2,   112.20,6,    32.10,6,     0.01,6,     2.18,6,    0.128,2,    0.063,2,   0.0352,2,   2260.3,2,   2359.2,2,   7.6000,2,    25.00,     42.4,2,    34.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      6,  11105,2,20170119,1611,-58.5017,-102.9976, 4708,   2820.4,   1.4214,  34.7201,2,  34.7238,2,    174.2,2,    194.4,2,   106.30,6,    32.10,6,     0.01,6,     2.15,6,    0.100,2,    0.049,2,        0,2,   2260.4,2,   2362.2,2,   7.5980,2,    25.00,     42.6,2,    34.30,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      7,  11106,2,20170119,1611,-58.5017,-102.9976, 4708,   2460.7,   1.6567,  34.7203,2,  34.7261,2,    169.8,2,    188.4,2,    99.90,2,    32.10,2,     0.01,2,     2.16,2, -999.000,9, -999.000,9,     -999,9,   2261.0,2,   2359.3,2,   7.5955,2,    25.00,     42.7,2,    34.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      8,  11107,2,20170119,1611,-58.5017,-102.9976, 4708,   2100.5,   1.9496,  34.7126,2,  34.7157,2,    165.0,2,    182.0,2,    91.70,2,    32.20,2,     0.01,2,     2.19,2,    0.138,2,    0.067,2,   0.0471,2,   2260.5,2,   2355.8,2,   7.5873,2,    25.00,     41.9,2,    35.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,      9,  11108,2,20170119,1611,-58.5017,-102.9976, 4708,   1776.2,   2.1880,  34.6839,2,  34.6866,2,    160.8,2,    176.4,2,    84.20,2,    32.80,2,     0.01,2,     2.20,2, -999.000,9, -999.000,9,     -999,9,   2256.7,2,   2347.2,2,   7.5755,2,    25.00,     41.8,2,    35.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     10,  11109,2,20170119,1611,-58.5017,-102.9976, 4708,   1565.1,   2.3183,  34.6474,2,  34.6502,2,    158.3,2,    173.3,2,    80.00,2,    33.30,2,     0.01,2,     2.25,2, -999.000,9, -999.000,9,     -999,9,   2256.4,2,   2343.8,2,   7.5615,2,    25.00,     42.2,2,    37.00,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     11,  11110,2,20170119,1611,-58.5017,-102.9976, 4708,   1396.6,   2.4185,  34.6054,2,  34.6091,2,    157.1,2,    171.3,2,    76.70,2,    33.90,2,     0.01,2,     2.28,2,    0.474,6,    0.236,6,   0.1286,6,   2257.0,6,   2337.6,2,   7.5555,2,    25.00,     44.9,2,    36.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     12,  11111,2,20170119,1611,-58.5017,-102.9976, 4708,   1236.0,   2.5530,  34.5513,2,  34.5551,2,    157.4,2,    171.5,2,    72.50,2,    34.30,2,     0.01,2,     2.31,2, -999.000,9, -999.000,9,     -999,9,   2253.3,2,   2332.5,2,   7.5523,2,    25.00,     41.1,2,    38.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     13,  11112,2,20170119,1611,-58.5017,-102.9976, 4708,   1080.9,   2.7065,  34.4850,2,  34.4893,2,    162.4,2,    176.5,2,    65.70,2,    34.40,2,     0.01,2,     2.29,2,    0.965,2,    0.482,2,   0.2365,2,   2246.6,2,   2322.9,6,   7.5481,2,    25.00,     39.6,2,    39.00,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     14,  11113,2,20170119,1611,-58.5017,-102.9976, 4708,    926.5,   2.9457,  34.3998,2,  34.4025,2,    173.2,2,    186.8,2,    55.40,2,    34.10,2,     0.01,2,     2.30,2, -999.000,9, -999.000,9,     -999,9,   2235.0,2,   2316.3,2,   7.5599,2,    25.00,     39.0,2,    38.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     15,  11114,2,20170119,1611,-58.5017,-102.9976, 4708,    781.3,   3.3012,  34.3347,2,  34.3384,2,    185.0,2,    199.1,2,    45.10,2,    33.10,2,     0.01,2,     2.25,2,    2.043,2,    1.038,2,   0.6243,2,   2219.4,2,   2305.0,2,   7.5772,2,    25.00,     40.6,2,    37.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     16,  11115,2,20170119,1611,-58.5017,-102.9976, 4708,    644.8,   3.7826,  34.2710,2,  34.2744,2,    199.7,2,    214.0,2,    33.70,2,    31.40,2,     0.02,2,     2.08,2, -999.000,9, -999.000,9,     -999,9,   2200.2,2,   2293.9,2,   7.5969,2,    25.00,     42.7,2,    34.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     17,  11116,2,20170119,1611,-58.5017,-102.9976, 4708,    520.0,   3.6833,  34.1571,2,  34.1599,2,    241.4,2,    259.2,2,    21.70,2,    28.40,2,     0.02,2,     1.89,2,    3.776,2,    2.054,2,   1.9243,2,   2174.1,2,   2284.4,2,   7.6452,2,    25.00,     42.2,2,    32.80,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     18,  11117,2,20170119,1611,-58.5017,-102.9976, 4708,    397.9,   4.2238,  34.1524,2,  34.1563,2,    263.3,2,    279.8,2,    14.00,2,    25.40,2,     0.02,2,     1.71,2, -999.000,9, -999.000,9,     -999,9,   2154.8,2,   2277.9,2,   7.6819,2,    25.00,     45.3,2,    27.20,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     19,  11083,2,20170119,1611,-58.5017,-102.9976, 4708,    296.7,   4.8495,  34.1937,2,  34.1961,2,    251.7,2,    268.4,3,    13.10,2,    24.90,2,     0.02,2,     1.66,2,    3.901,2,    2.145,2,   2.1777,2,   2154.2,2,   2278.0,2,   7.6839,2,    25.00,     44.0,2,    27.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     20,  11118,2,20170119,1611,-58.5017,-102.9976, 4708,    201.6,   5.0897,  34.1716,2,  34.1763,2,    266.1,2,    283.2,2,     9.60,2,    22.90,2,     0.03,2,     1.55,2, -999.000,9, -999.000,9,     -999,9,   2142.5,2,   2276.6,2,   7.7083,2,    25.00,     44.9,2,    23.80,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     21,  11119,2,20170119,1611,-58.5017,-102.9976, 4708,    120.2,   5.3749,  34.1744,2,  34.1781,2,    274.7,2,    292.1,6,     7.60,2,    21.20,2,     0.32,2,     1.48,2,    4.209,2,    2.346,2,    2.725,2,   2135.2,2,   2275.7,6,   7.7252,2,    25.00,     47.1,2,    24.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     22,  11120,2,20170119,1611,-58.5017,-102.9976, 4708,     55.0,   6.5659,  34.1654,2,  34.1718,2,    283.6,2,    301.3,2,     1.10,2,    17.80,2,     0.20,2,     1.23,2, -999.000,9, -999.000,9,     -999,9,   2113.0,2,   2274.4,2,   7.7823,2,    25.00,     50.4,2,    20.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     23,  11121,2,20170119,1611,-58.5017,-102.9976, 4708,     25.5,   6.6904,  34.1581,2,  34.1620,6,    283.0,2,    300.2,2,     0.80,2,    17.50,2,     0.21,2,     1.19,2, -999.000,9, -999.000,9,     -999,9,   2111.4,6,   2274.4,2,   7.7898,2,    25.00,     45.9,2,    19.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   185,  1,     24,  11122,2,20170119,1611,-58.5017,-102.9976, 4708,      4.4,   6.7341,  34.1579,2,  34.1610,2,    282.9,2,    300.0,2,     0.70,2,    17.40,2,     0.21,2,     1.20,2,    4.081,2,    2.304,2,   2.7286,2,   2111.2,2,   2276.4,2,   7.7880,6,    25.00,     49.4,2,    19.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      1,  11010,2,20170119,2306,-58.9999,-103.0000, 4648,   4736.0,   0.5481,  34.6981,2,  34.7018,2,    190.1,2,    211.8,2,   136.00,2,    32.60,2,     0.02,2,     2.25,2,    0.325,2,    0.154,2,   0.0652,2,   2261.6,6,   2360.2,2,   7.5906,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      2,  11101,2,20170119,2306,-58.9999,-103.0000, 4648,   4316.5,   0.6449,  34.7006,2,  34.7039,6,    187.3,2,    209.8,2,   130.40,2,    32.40,2,     0.02,2,     2.24,2,    0.284,2,    0.136,2,     0.06,2,   2261.1,2,   2359.7,2,   7.5920,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      3,  11102,2,20170119,2306,-58.9999,-103.0000, 4648,   3899.1,   0.8210,  34.7042,2,  34.7075,2,    184.1,2,    206.3,2,   124.70,6,    32.30,6,     0.01,6,     2.22,6,    0.225,2,    0.108,2,   0.0413,2,   2259.4,2,   2359.6,6,   7.5920,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      4,  11103,2,20170119,2306,-58.9999,-103.0000, 4648,   3549.8,   0.9745,  34.7091,2,  34.7127,2,    181.8,2,    203.5,2,   119.70,6,    32.20,6,     0.01,6,     2.21,6,    0.176,2,    0.084,2,   0.0451,2,   2257.0,2,   2360.1,2,   7.5949,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      5,  11104,2,20170119,2306,-58.9999,-103.0000, 4648,   3175.7,   1.1641,  34.7155,2,  34.7195,2,    178.9,2,    200.0,6,   113.20,6,    31.90,6,     0.01,6,     2.19,6,    0.136,6,    0.066,6,   0.0464,6,   2258.0,2,   2362.2,2,   7.5972,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      6,  11105,2,20170119,2306,-58.9999,-103.0000, 4648,   2840.3,   1.3358,  34.7209,2,  34.7243,2,    176.5,2,    196.1,2,   107.50,6,    31.80,6,     0.01,6,     2.19,6,    0.119,2,    0.058,2,   0.0735,2,   2257.0,2,   2358.6,2,   7.5977,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      7,  11106,2,20170119,2306,-58.9999,-103.0000, 4648,   2440.8,   1.5919,  34.7248,2,  34.7288,2,    173.0,2,    191.2,2,    99.80,2,    31.60,2,     0.01,2,     2.18,2,    0.126,2,    0.062,2,   0.0478,2,   2255.3,2,   2359.7,2,   7.5935,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      8,  11107,2,20170119,2306,-58.9999,-103.0000, 4648,   2120.6,   1.8444,  34.7217,2,  34.7250,2,    169.1,2,    186.5,2,    92.80,2,    31.70,2,     0.01,2,     2.17,2,    0.145,2,    0.071,2,   0.0333,2,   2253.8,2,   2351.7,2,   7.5894,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,      9,  11108,2,20170119,2306,-58.9999,-103.0000, 4648,   1771.5,   2.1209,  34.6988,2,  34.7040,2,    164.0,2,    179.6,2,    84.50,2,    32.10,2,     0.01,2,     2.22,2,    0.226,2,    0.112,2,   0.0709,2,   2252.6,2,   2347.6,2,   7.5800,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     10,  11109,2,20170119,2306,-58.9999,-103.0000, 4648,   1549.6,   2.2631,  34.6636,2,  34.6689,2,    159.4,2,    174.4,2,    81.90,2,    32.90,2,     0.01,2,     2.26,2,    0.283,2,    0.137,2,   0.0559,2,   2254.7,2,   2346.2,2,   7.5666,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     11,  11110,2,20170119,2306,-58.9999,-103.0000, 4648,   1390.7,   2.3660,  34.6280,2,  34.6311,2,    157.7,2,    171.9,2,    78.60,2,    33.40,2,     0.01,2,     2.32,2,    0.390,2,    0.195,2,   0.1062,2,   2255.6,2,   2342.1,2,   7.5576,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     12,  11111,2,20170119,2306,-58.9999,-103.0000, 4648,   1229.7,   2.4579,  34.5803,2,  34.5843,2,    157.5,2,    171.3,2,    74.70,2,    34.00,2,     0.02,2,     2.33,2,    0.582,2,    0.288,2,   0.1438,2,   2252.3,6,   2337.2,2,   7.5497,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     13,  11112,2,20170119,2306,-58.9999,-103.0000, 4648,   1080.9,   2.5840,  34.5185,2,  34.5210,2,    160.0,2,    173.6,2,    69.20,2,    34.30,2,     0.01,2,     2.36,2,    0.849,2,    0.426,2,   0.2363,2,   2247.9,2,   2332.4,6,   7.5476,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     14,  11113,2,20170119,2306,-58.9999,-103.0000, 4648,    935.5,   2.7887,  34.4535,2,  34.4571,2,    166.0,2,    179.6,2,    62.20,2,    34.10,2,     0.02,2,     2.36,2,    1.160,2,    0.586,2,   0.3285,2,   2242.1,2,   2326.2,2,   7.5530,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     15,  11114,2,20170119,2306,-58.9999,-103.0000, 4648,    796.2,   2.9730,  34.3750,2,  34.3778,2,    177.7,2,    191.7,2,    52.60,2,    33.70,2,     0.02,2,     2.33,2,    1.758,6,    0.891,6,   0.5414,6,   2227.5,2,   2311.1,2,   7.5602,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     16,  11115,2,20170119,2306,-58.9999,-103.0000, 4648,    660.8,   3.2897,  34.3025,2,  34.3031,2,    193.3,2,    209.2,2,    41.20,2,    32.30,2,     0.02,2,     2.22,2,    2.397,2,    1.244,2,   0.8311,2,   2209.3,2,   2303.5,2,   7.5842,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     17,  11116,2,20170119,2306,-58.9999,-103.0000, 4648,    540.4,   3.3909,  34.2103,2,  34.2148,2,    220.2,2,    236.4,2,    30.80,2,    30.50,2,     0.02,2,     2.10,2,    3.276,2,    1.736,2,   1.4402,2,   2191.6,2,   2289.7,2,   7.6110,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     18,  11117,2,20170119,2306,-58.9999,-103.0000, 4648,    420.5,   3.5964,  34.1570,2,  34.1597,2,    244.8,2,    262.4,2,    21.70,2,    28.10,2,     0.02,2,     1.94,2,    3.886,2,    2.081,2,   2.0032,2,   2171.5,2,   2286.2,2,   7.6484,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     19,  11083,2,20170119,2306,-58.9999,-103.0000, 4648,    315.3,   3.8678,  34.1312,2,  34.1334,2,    262.4,2,    279.6,2,    15.80,2,    26.10,2,     0.02,2,     1.81,2,    4.161,2,    2.272,2,   2.4044,2,   2158.1,2,   2281.8,2,   7.6712,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   186,  1,     20,  11118,2,20170119,2306,-58.9999,-103.0000, 4648,    220.6,   4.4229,  34.1613,2,  34.1645,6,    261.4,2,    278.6,2,    13.50,2,    24.90,2,     0.03,2,     1.73,2,    4.088,2,    2.257,2,   2.4003,2,   2149.4,2,   2280.9,2,   7.6840,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
